sample_index,time_s,voltage_mV
3559,1.7795,2.73429
3560,1.78,2.76652
3561,1.7805,2.79714
3562,1.781,2.80601
3563,1.7815,2.86322
3564,1.782,2.88579
3565,1.7825,2.92769
3566,1.783,2.96315
3567,1.7835,2.98088
3568,1.784,3.00667
3569,1.7845,3.00667
3570,1.785,3.03407
3571,1.7855,3.02842
3572,1.786,3.05341
3573,1.7865,3.06388
3574,1.787,3.08886
3575,1.7875,3.07758
3576,1.788,3.08967
3577,1.7885,3.08564
3578,1.789,3.08725
3579,1.7895,3.09209
3580,1.79,3.09531
3581,1.7905,3.07678
3582,1.791,3.04777
3583,1.7915,3.04374
3584,1.792,3.02601
3585,1.7925,2.99619
3586,1.793,2.9696
3587,1.7935,2.93092
3588,1.794,2.88579
3589,1.7945,2.84469
3590,1.795,2.80923
3591,1.7955,2.78505
3592,1.796,2.78022
3593,1.7965,2.75927
3594,1.797,2.73187
3595,1.7975,2.69883
3596,1.798,2.67788
3597,1.7985,2.65128
3598,1.799,2.63194
3599,1.7995,2.60857
3600,1.8,2.61744
3601,1.8005,2.62147
3602,1.801,2.60051
3603,1.8015,2.56667
3604,1.802,2.53927
3605,1.8025,2.5159
3606,1.803,2.48366
3607,1.8035,2.41114
3608,1.804,2.36762
3609,1.8045,2.37084
3610,1.805,2.35875
3611,1.8055,2.35392
3612,1.806,2.35875
3613,1.8065,2.36359
3614,1.807,2.3644
3615,1.8075,2.3652
3616,1.808,2.39985
3617,1.8085,2.42081
3618,1.809,2.44337
3619,1.8095,2.45788
3620,1.81,2.47641
3621,1.8105,2.49011
3622,1.811,2.52073
3623,1.8115,2.53927
3624,1.812,2.56183
3625,1.8125,2.57392
3626,1.813,2.60777
3627,1.8135,2.62549
3628,1.814,2.63678
3629,1.8145,2.65773
3630,1.815,2.64886
3631,1.8155,2.63436
3632,1.816,2.63194
3633,1.8165,2.61502
3634,1.817,2.62227
3635,1.8175,2.63355
3636,1.818,2.6126
3637,1.8185,2.61179
3638,1.819,2.59971
3639,1.8195,2.58037
3640,1.82,2.55055
3641,1.8205,2.53443
3642,1.821,2.5167
3643,1.8215,2.52073
3644,1.822,2.52476
3645,1.8225,2.5167
3646,1.823,2.52154
3647,1.8235,2.53766
3648,1.824,2.54571
3649,1.8245,2.55377
3650,1.825,2.54571
3651,1.8255,2.55941
3652,1.826,2.55458
3653,1.8265,2.5715
3654,1.827,2.5441
3655,1.8275,2.54813
3656,1.828,2.55216
3657,1.8285,2.56264
3658,1.829,2.57553
3659,1.8295,2.56989
3660,1.83,2.55861
3661,1.8305,2.56103
3662,1.831,2.557
3663,1.8315,2.55458
3664,1.832,2.54571
3665,1.8325,2.53846
3666,1.833,2.51832
3667,1.8335,2.54088
3668,1.834,2.53201
3669,1.8345,2.53524
3670,1.835,2.53846
3671,1.8355,2.55136
3672,1.836,2.55136
3673,1.8365,2.55216
3674,1.837,2.56344
3675,1.8375,2.57473
3676,1.838,2.58037
3677,1.8385,2.59326
3678,1.839,2.57795
3679,1.8395,2.60696
3680,1.84,2.60696
3681,1.8405,2.61663
3682,1.841,2.63194
3683,1.8415,2.62227
3684,1.842,2.61582
3685,1.8425,2.60938
3686,1.843,2.60777
3687,1.8435,2.60212
3688,1.844,2.5981
3689,1.8445,2.58762
3690,1.845,2.57795
3691,1.8455,2.56103
3692,1.846,2.557
3693,1.8465,2.55458
3694,1.847,2.54571
3695,1.8475,2.53766
3696,1.848,2.5441
3697,1.8485,2.53524
3698,1.849,2.54088
3699,1.8495,2.53927
3700,1.85,2.53766
3701,1.8505,2.53927
3702,1.851,2.56586
3703,1.8515,2.57392
3704,1.852,2.57634
3705,1.8525,2.58037
3706,1.853,2.59326
3707,1.8535,2.59568
3708,1.854,2.60051
3709,1.8545,2.60132
3710,1.855,2.60777
3711,1.8555,2.61905
3712,1.856,2.60777
3713,1.8565,2.59165
3714,1.857,2.59326
3715,1.8575,2.5715
3716,1.858,2.57231
3717,1.8585,2.56667
3718,1.859,2.56586
3719,1.8595,2.55377
3720,1.86,2.55538
3721,1.8605,2.53443
3722,1.861,2.53524
3723,1.8615,2.54007
3724,1.862,2.54894
3725,1.8625,2.54491
3726,1.863,2.55216
3727,1.8635,2.55941
3728,1.864,2.56989
3729,1.8645,2.57392
3730,1.865,2.57956
3731,1.8655,2.58681
3732,1.866,2.58762
3733,1.8665,2.58762
3734,1.867,2.58681
3735,1.8675,2.59729
3736,1.868,2.60051
3737,1.8685,2.61179
3738,1.869,2.61905
3739,1.8695,2.6126
3740,1.87,2.62388
3741,1.8705,2.64242
3742,1.871,2.63355
3743,1.8715,2.62469
3744,1.872,2.6126
3745,1.8725,2.62872
3746,1.873,2.63839
3747,1.8735,2.63839
3748,1.874,2.66418
3749,1.8745,2.68352
3750,1.875,2.69319
3751,1.8755,2.71172
3752,1.876,2.73348
3753,1.8765,2.73751
3754,1.877,2.75685
3755,1.8775,2.75443
3756,1.878,2.7633
3757,1.8785,2.76652
3758,1.879,2.74718
3759,1.8795,2.72542
3760,1.88,2.71495
3761,1.8805,2.71172
3762,1.881,2.69077
3763,1.8815,2.68593
3764,1.882,2.68352
3765,1.8825,2.66015
3766,1.883,2.64886
3767,1.8835,2.63839
3768,1.884,2.5852
3769,1.8845,2.61179
3770,1.885,2.61099
3771,1.8855,2.61018
3772,1.886,2.60615
3773,1.8865,2.6126
3774,1.887,2.59971
3775,1.8875,2.59729
3776,1.888,2.60615
3777,1.8885,2.60212
3778,1.889,2.6126
3779,1.8895,2.60696
3780,1.89,2.59971
3781,1.8905,2.62791
3782,1.891,2.64081
3783,1.8915,2.63114
3784,1.892,2.63839
3785,1.8925,2.64081
3786,1.893,2.63355
3787,1.8935,2.63758
3788,1.894,2.62147
3789,1.8945,2.63678
3790,1.895,2.62469
3791,1.8955,2.62147
3792,1.896,2.61905
3793,1.8965,2.62872
3794,1.897,2.63194
3795,1.8975,2.63033
3796,1.898,2.62308
3797,1.8985,2.62549
3798,1.899,2.64161
3799,1.8995,2.64484
3800,1.9,2.64484
3801,1.9005,2.65773
3802,1.901,2.66418
3803,1.9015,2.66982
3804,1.902,2.67223
3805,1.9025,2.68513
3806,1.903,2.68996
3807,1.9035,2.69399
3808,1.904,2.70608
3809,1.9045,2.71172
3810,1.905,2.70689
3811,1.9055,2.71575
3812,1.906,2.71736
3813,1.9065,2.7093
3814,1.907,2.70205
3815,1.9075,2.68996
3816,1.908,2.6948
3817,1.9085,2.69077
3818,1.909,2.6956
3819,1.9095,2.69319
3820,1.91,2.69883
3821,1.9105,2.69963
3822,1.911,2.70044
3823,1.9115,2.69883
3824,1.912,2.69641
3825,1.9125,2.69883
3826,1.913,2.70366
3827,1.9135,2.71333
3828,1.914,2.71172
3829,1.9145,2.73026
3830,1.915,2.72381
3831,1.9155,2.73026
3832,1.916,2.74396
3833,1.9165,2.74154
3834,1.917,2.75282
3835,1.9175,2.74154
3836,1.918,2.73751
3837,1.9185,2.74557
3838,1.919,2.7496
3839,1.9195,2.75604
3840,1.92,2.7504
3841,1.9205,2.75846
3842,1.921,2.75282
3843,1.9215,2.74476
3844,1.922,2.73348
3845,1.9225,2.7367
3846,1.923,2.73187
3847,1.9235,2.75927
3848,1.924,2.7641
3849,1.9245,2.77297
3850,1.925,2.78022
3851,1.9255,2.77941
3852,1.926,2.78908
3853,1.9265,2.79473
3854,1.927,2.79392
3855,1.9275,2.79392
3856,1.928,2.81729
3857,1.9285,2.80601
3858,1.929,2.78264
3859,1.9295,2.8044
3860,1.93,2.80198
3861,1.9305,2.7915
3862,1.931,2.80037
3863,1.9315,2.80842
3864,1.932,2.7915
3865,1.9325,2.79311
3866,1.933,2.78908
3867,1.9335,2.78264
3868,1.934,2.78586
3869,1.9345,2.78425
3870,1.935,2.77538
3871,1.9355,2.78264
3872,1.936,2.7915
3873,1.9365,2.79956
3874,1.937,2.80842
3875,1.9375,2.81971
3876,1.938,2.81487
3877,1.9385,2.83582
3878,1.939,2.84469
3879,1.9395,2.84872
3880,1.94,2.84388
3881,1.9405,2.85114
3882,1.941,2.85033
3883,1.9415,2.84066
3884,1.942,2.84952
3885,1.9425,2.84469
3886,1.943,2.84066
3887,1.9435,2.85114
3888,1.944,2.82777
3889,1.9445,2.84066
3890,1.945,2.82777
3891,1.9455,2.82293
3892,1.946,2.8189
3893,1.9465,2.81326
3894,1.947,2.79392
3895,1.9475,2.80923
3896,1.948,2.79714
3897,1.9485,2.80198
3898,1.949,2.81245
3899,1.9495,2.81084
3900,1.95,2.8189
3901,1.9505,2.82535
3902,1.951,2.83179
3903,1.9515,2.83179
3904,1.952,2.83582
3905,1.9525,2.83582
3906,1.953,2.84147
3907,1.9535,2.84549
3908,1.954,2.83663
3909,1.9545,2.84066
3910,1.955,2.84469
3911,1.9555,2.84711
3912,1.956,2.84147
3913,1.9565,2.83663
3914,1.957,2.82696
3915,1.9575,2.81487
3916,1.958,2.80842
3917,1.9585,2.79875
3918,1.959,2.79875
3919,1.9595,2.78747
3920,1.96,2.79311
3921,1.9605,2.79311
3922,1.961,2.80198
3923,1.9615,2.81165
3924,1.962,2.8181
3925,1.9625,2.81971
3926,1.963,2.8326
3927,1.9635,2.83179
3928,1.964,2.85355
3929,1.9645,2.84066
3930,1.965,2.84469
3931,1.9655,2.83824
3932,1.966,2.84469
3933,1.9665,2.8326
3934,1.967,2.83824
3935,1.9675,2.82777
3936,1.968,2.8189
3937,1.9685,2.81165
3938,1.969,2.78667
3939,1.9695,2.77297
3940,1.97,2.74396
3941,1.9705,2.74396
3942,1.971,2.73106
3943,1.9715,2.71736
3944,1.972,2.71333
3945,1.9725,2.69641
3946,1.973,2.68029
3947,1.9735,2.68916
3948,1.974,2.6819
3949,1.9745,2.68593
3950,1.975,2.67465
3951,1.9755,2.68593
3952,1.976,2.69641
3953,1.9765,2.68996
3954,1.977,2.68593
3955,1.9775,2.68593
3956,1.978,2.68996
3957,1.9785,2.68916
3958,1.979,2.67304
3959,1.9795,2.66337
3960,1.98,2.65612
3961,1.9805,2.64403
3962,1.981,2.63678
3963,1.9815,2.61582
3964,1.982,2.60293
3965,1.9825,2.59326
3966,1.983,2.59326
3967,1.9835,2.5852
3968,1.984,2.57392
3969,1.9845,2.57714
3970,1.985,2.56747
3971,1.9855,2.55458
3972,1.986,2.57795
3973,1.9865,2.56747
3974,1.987,2.5707
3975,1.9875,2.56989
3976,1.988,2.57392
3977,1.9885,2.56667
3978,1.989,2.56425
3979,1.9895,2.56667
3980,1.99,2.56183
3981,1.9905,2.54813
3982,1.991,2.51832
3983,1.9915,2.49897
3984,1.992,2.49575
3985,1.9925,2.50059
3986,1.993,2.49897
3987,1.9935,2.49253
3988,1.994,2.48689
3989,1.9945,2.47963
3990,1.995,2.47883
3991,1.9955,2.46352
3992,1.996,2.46271
3993,1.9965,2.46674
3994,1.997,2.48366
3995,1.9975,2.49011
3996,1.998,2.49253
3997,1.9985,2.49656
3998,1.999,2.49897
3999,1.9995,2.503
4000,2.0,2.49978
4001,2.0005,2.52476
4002,2.001,2.52879
4003,2.0015,2.5433
4004,2.002,2.54652
4005,2.0025,2.5441
4006,2.003,2.53846
4007,2.0035,2.53443
4008,2.004,2.53524
4009,2.0045,2.54571
4010,2.005,2.53927
4011,2.0055,2.53927
4012,2.006,2.51832
4013,2.0065,2.52637
4014,2.007,2.5159
4015,2.0075,2.50703
4016,2.008,2.49575
4017,2.0085,2.48366
4018,2.009,2.48044
4019,2.0095,2.48286
4020,2.01,2.46593
4021,2.0105,2.47077
4022,2.011,2.46352
4023,2.0115,2.46352
4024,2.012,2.4619
4025,2.0125,2.46674
4026,2.013,2.45143
4027,2.0135,2.45788
4028,2.014,2.46352
4029,2.0145,2.46674
4030,2.015,2.46432
4031,2.0155,2.46674
4032,2.016,2.46674
4033,2.0165,2.45788
4034,2.017,2.47077
4035,2.0175,2.47883
4036,2.018,2.46996
4037,2.0185,2.47883
4038,2.019,2.45223
4039,2.0195,2.45385
4040,2.02,2.44821
4041,2.0205,2.44176
4042,2.021,2.43934
4043,2.0215,2.44659
4044,2.022,2.44176
4045,2.0225,2.44256
4046,2.023,2.45223
4047,2.0235,2.46029
4048,2.024,2.4611
4049,2.0245,2.47883
4050,2.025,2.48205
4051,2.0255,2.48527
4052,2.026,2.49172
4053,2.0265,2.49495
4054,2.027,2.50784
4055,2.0275,2.49253
4056,2.028,2.49736
4057,2.0285,2.49817
4058,2.029,2.49414
4059,2.0295,2.49253
4060,2.03,2.50381
4061,2.0305,2.51106
4062,2.031,2.51187
4063,2.0315,2.49253
4064,2.032,2.4885
4065,2.0325,2.48447
4066,2.033,2.47963
4067,2.0335,2.47883
4068,2.034,2.46029
4069,2.0345,2.45143
4070,2.035,2.43531
4071,2.0355,2.43209
4072,2.036,2.42081
4073,2.0365,2.41194
4074,2.037,2.42322
4075,2.0375,2.43209
4076,2.038,2.45143
4077,2.0385,2.46271
4078,2.039,2.45223
4079,2.0395,2.45143
4080,2.04,2.46029
4081,2.0405,2.4611
4082,2.041,2.47238
4083,2.0415,2.47319
4084,2.042,2.4756
4085,2.0425,2.46674
4086,2.043,2.47158
4087,2.0435,2.47077
4088,2.044,2.46835
4089,2.0445,2.46352
4090,2.045,2.45788
4091,2.0455,2.45465
4092,2.046,2.43934
4093,2.0465,2.43289
4094,2.047,2.44337
4095,2.0475,2.43209
4096,2.048,2.43853
4097,2.0485,2.44256
4098,2.049,2.43773
4099,2.0495,2.44821
4100,2.05,2.44095
4101,2.0505,2.44901
4102,2.051,2.44256
4103,2.0515,2.46029
4104,2.052,2.46674
4105,2.0525,2.46352
4106,2.053,2.47238
4107,2.0535,2.47963
4108,2.054,2.4756
4109,2.0545,2.47963
4110,2.055,2.47158
4111,2.0555,2.47077
4112,2.056,2.47963
4113,2.0565,2.47399
4114,2.057,2.47963
4115,2.0575,2.47399
4116,2.058,2.46674
4117,2.0585,2.4619
4118,2.059,2.45707
4119,2.0595,2.45707
4120,2.06,2.45788
4121,2.0605,2.44498
4122,2.061,2.46916
4123,2.0615,2.4611
4124,2.062,2.45788
4125,2.0625,2.46271
4126,2.063,2.46916
4127,2.0635,2.46835
4128,2.064,2.47802
4129,2.0645,2.48366
4130,2.065,2.50139
4131,2.0655,2.50542
4132,2.066,2.49172
4133,2.0665,2.48608
4134,2.067,2.49656
4135,2.0675,2.49656
4136,2.068,2.4893
4137,2.0685,2.48044
4138,2.069,2.47319
4139,2.0695,2.47077
4140,2.07,2.46674
4141,2.0705,2.46674
4142,2.071,2.46996
4143,2.0715,2.46352
4144,2.072,2.45465
4145,2.0725,2.45143
4146,2.073,2.43853
4147,2.0735,2.43853
4148,2.074,2.46029
4149,2.0745,2.46674
4150,2.075,2.47883
4151,2.0755,2.46835
4152,2.076,2.48205
4153,2.0765,2.48286
4154,2.077,2.49736
4155,2.0775,2.51187
4156,2.078,2.52073
4157,2.0785,2.52234
4158,2.079,2.5167
4159,2.0795,2.51026
4160,2.08,2.50462
4161,2.0805,2.49092
4162,2.081,2.49253
4163,2.0815,2.49978
4164,2.082,2.49253
4165,2.0825,2.48205
4166,2.083,2.48366
4167,2.0835,2.47399
4168,2.084,2.46996
4169,2.0845,2.47963
4170,2.085,2.48286
4171,2.0855,2.47077
4172,2.086,2.47722
4173,2.0865,2.48286
4174,2.087,2.49011
4175,2.0875,2.50542
4176,2.088,2.503
4177,2.0885,2.51267
4178,2.089,2.51509
4179,2.0895,2.51348
4180,2.09,2.52396
4181,2.0905,2.52234
4182,2.091,2.53201
4183,2.0915,2.5159
4184,2.092,2.51832
4185,2.0925,2.50059
4186,2.093,2.50945
4187,2.0935,2.49897
4188,2.094,2.49414
4189,2.0945,2.49656
4190,2.095,2.49011
4191,2.0955,2.49253
4192,2.096,2.47883
4193,2.0965,2.47399
4194,2.097,2.48205
4195,2.0975,2.46996
4196,2.098,2.46593
4197,2.0985,2.46432
4198,2.099,2.46432
4199,2.0995,2.45707
4200,2.1,2.46674
4201,2.1005,2.46674
4202,2.101,2.48205
4203,2.1015,2.50542
4204,2.102,2.51429
4205,2.1025,2.5167
4206,2.103,2.51187
4207,2.1035,2.5304
4208,2.104,2.53524
4209,2.1045,2.54813
4210,2.105,2.53524
4211,2.1055,2.53201
4212,2.106,2.53846
4213,2.1065,2.52557
4214,2.107,2.51751
4215,2.1075,2.49736
4216,2.108,2.50462
4217,2.1085,2.50139
4218,2.109,2.49253
4219,2.1095,2.49656
4220,2.11,2.49414
4221,2.1105,2.48527
4222,2.111,2.49172
4223,2.1115,2.49575
4224,2.112,2.49414
4225,2.1125,2.48769
4226,2.113,2.50703
4227,2.1135,2.49897
4228,2.114,2.51348
4229,2.1145,2.50864
4230,2.115,2.51832
4231,2.1155,2.52396
4232,2.116,2.53121
4233,2.1165,2.53201
4234,2.117,2.5304
4235,2.1175,2.52234
4236,2.118,2.51106
4237,2.1185,2.51348
4238,2.119,2.49978
4239,2.1195,2.49495
4240,2.12,2.49253
4241,2.1205,2.48286
4242,2.121,2.48366
4243,2.1215,2.48286
4244,2.122,2.48286
4245,2.1225,2.47399
4246,2.123,2.47963
4247,2.1235,2.4893
4248,2.124,2.49253
4249,2.1245,2.4885
4250,2.125,2.50784
4251,2.1255,2.50542
4252,2.126,2.51267
4253,2.1265,2.51912
4254,2.127,2.51348
4255,2.1275,2.5159
4256,2.128,2.5167
4257,2.1285,2.53363
4258,2.129,2.52234
4259,2.1295,2.52476
4260,2.13,2.51832
4261,2.1305,2.51912
4262,2.131,2.51187
4263,2.1315,2.51429
4264,2.132,2.50864
4265,2.1325,2.49817
4266,2.133,2.48689
4267,2.1335,2.48205
4268,2.134,2.48608
4269,2.1345,2.49172
4270,2.135,2.47399
4271,2.1355,2.48205
4272,2.136,2.49092
4273,2.1365,2.49253
4274,2.137,2.48205
4275,2.1375,2.49495
4276,2.138,2.50945
4277,2.1385,2.50059
4278,2.139,2.50542
4279,2.1395,2.51026
4280,2.14,2.50864
4281,2.1405,2.52557
4282,2.141,2.52234
4283,2.1415,2.51832
4284,2.142,2.52396
4285,2.1425,2.51993
4286,2.143,2.51832
4287,2.1435,2.50703
4288,2.144,2.49897
4289,2.1445,2.49414
4290,2.145,2.49011
4291,2.1455,2.48608
4292,2.146,2.48366
4293,2.1465,2.49656
4294,2.147,2.49253
4295,2.1475,2.4885
4296,2.148,2.48366
4297,2.1485,2.48608
4298,2.149,2.49978
4299,2.1495,2.49897
4300,2.15,2.50945
4301,2.1505,2.503
4302,2.151,2.5022
4303,2.1515,2.50703
4304,2.152,2.51832
4305,2.1525,2.51348
4306,2.153,2.51348
4307,2.1535,2.52073
4308,2.154,2.51187
4309,2.1545,2.50703
4310,2.155,2.51348
4311,2.1555,2.51429
4312,2.156,2.50945
4313,2.1565,2.50462
4314,2.157,2.49897
4315,2.1575,2.49253
4316,2.158,2.4756
4317,2.1585,2.47963
4318,2.159,2.47883
4319,2.1595,2.48044
4320,2.16,2.47722
4321,2.1605,2.4748
4322,2.161,2.4885
4323,2.1615,2.50059
4324,2.162,2.49656
4325,2.1625,2.50542
4326,2.163,2.51026
4327,2.1635,2.53363
4328,2.164,2.53524
4329,2.1645,2.5304
4330,2.165,2.53524
4331,2.1655,2.91802
4332,2.166,2.53927
4333,2.1665,2.53604
4334,2.167,2.54491
4335,2.1675,2.54491
4336,2.168,2.54813
4337,2.1685,2.54088
4338,2.169,2.53524
4339,2.1695,2.52557
4340,2.17,2.51026
4341,2.1705,2.503
4342,2.171,2.49656
4343,2.1715,2.49897
4344,2.172,2.503
4345,2.1725,2.50139
4346,2.173,2.49172
4347,2.1735,2.48608
4348,2.174,2.50623
4349,2.1745,2.51348
4350,2.175,2.5159
4351,2.1755,2.51187
4352,2.176,2.50542
4353,2.1765,2.50542
4354,2.177,2.52476
4355,2.1775,2.53363
4356,2.178,2.52557
4357,2.1785,2.52396
4358,2.179,2.51832
4359,2.1795,2.52879
4360,2.18,2.53524
4361,2.1805,2.53201
4362,2.181,2.53927
4363,2.1815,2.55619
4364,2.182,2.56183
4365,2.1825,2.54169
4366,2.183,2.54733
4367,2.1835,2.53846
4368,2.184,2.54249
4369,2.1845,2.55216
4370,2.185,2.557
4371,2.1855,2.54974
4372,2.186,2.54169
4373,2.1865,2.53846
4374,2.187,2.54571
4375,2.1875,2.56667
4376,2.188,2.58923
4377,2.1885,2.59326
4378,2.189,2.59245
4379,2.1895,2.58681
4380,2.19,2.5852
4381,2.1905,2.56989
4382,2.191,2.57956
4383,2.1915,2.56747
4384,2.192,2.57231
4385,2.1925,2.57553
4386,2.193,2.557
4387,2.1935,2.57795
4388,2.194,2.57875
4389,2.1945,2.56505
4390,2.195,2.56344
4391,2.1955,2.55216
4392,2.196,2.55458
4393,2.1965,2.557
4394,2.197,2.55861
4395,2.1975,2.56022
4396,2.198,2.56103
4397,2.1985,2.57956
4398,2.199,2.58037
4399,2.1995,2.57473
4400,2.2,2.57875
4401,2.2005,2.59245
4402,2.201,2.59729
4403,2.2015,2.60212
4404,2.202,2.59568
4405,2.2025,2.61018
4406,2.203,2.60374
4407,2.2035,2.60212
4408,2.204,2.60938
4409,2.2045,2.60051
4410,2.205,2.58762
4411,2.2055,2.60212
4412,2.206,2.57795
4413,2.2065,2.58198
4414,2.207,2.56747
4415,2.2075,2.55055
4416,2.208,2.53766
4417,2.2085,2.53927
4418,2.209,2.53524
4419,2.2095,2.5304
4420,2.21,2.51106
4421,2.2105,2.51832
4422,2.211,2.54088
4423,2.2115,2.51267
4424,2.212,2.5167
4425,2.2125,2.51993
4426,2.213,2.52234
4427,2.2135,2.5304
4428,2.214,2.53363
4429,2.2145,2.53685
4430,2.215,2.53121
4431,2.2155,2.53524
4432,2.216,2.5441
4433,2.2165,2.53685
4434,2.217,2.53766
4435,2.2175,2.5296
4436,2.218,2.5296
4437,2.2185,2.5304
4438,2.219,2.53766
4439,2.2195,2.54007
4440,2.22,2.55458
4441,2.2205,2.55619
4442,2.221,2.53443
4443,2.2215,2.50462
4444,2.222,2.49978
4445,2.2225,2.49575
4446,2.223,2.503
4447,2.2235,2.50139
4448,2.224,2.50784
4449,2.2245,2.49897
4450,2.225,2.49011
4451,2.2255,2.49172
4452,2.226,2.50784
4453,2.2265,2.52073
4454,2.227,2.53363
4455,2.2275,2.53201
4456,2.228,2.51751
4457,2.2285,2.51348
4458,2.229,2.52154
4459,2.2295,2.52557
4460,2.23,2.5296
4461,2.2305,2.53604
4462,2.231,2.52234
4463,2.2315,2.51832
4464,2.232,2.52879
4465,2.2325,2.51348
4466,2.233,2.50945
4467,2.2335,2.50703
4468,2.234,2.503
4469,2.2345,2.49656
4470,2.235,2.49978
4471,2.2355,2.50945
4472,2.236,2.50059
4473,2.2365,2.52073
4474,2.237,2.51832
4475,2.2375,2.52073
4476,2.238,2.50945
4477,2.2385,2.51348
4478,2.239,2.51912
4479,2.2395,2.51267
4480,2.24,2.53121
4481,2.2405,2.53121
4482,2.241,2.53524
4483,2.2415,2.53846
4484,2.242,2.53846
4485,2.2425,2.52154
4486,2.243,2.51912
4487,2.2435,2.51348
4488,2.244,2.50784
4489,2.2445,2.50945
4490,2.245,2.50623
4491,2.2455,2.50784
4492,2.246,2.503
4493,2.2465,2.5022
4494,2.247,2.49414
4495,2.2475,2.49897
4496,2.248,2.49414
4497,2.2485,2.49736
4498,2.249,2.49897
4499,2.2495,2.49495
4500,2.25,2.50784
4501,2.2505,2.5159
4502,2.251,2.50864
4503,2.2515,2.52073
4504,2.252,2.51187
4505,2.2525,2.5159
4506,2.253,2.53443
4507,2.2535,2.54652
4508,2.254,2.55055
4509,2.2545,2.54007
4510,2.255,2.53524
4511,2.2555,2.5304
4512,2.256,2.53524
4513,2.2565,2.52476
4514,2.257,2.52315
4515,2.2575,2.52396
4516,2.258,2.52234
4517,2.2585,2.51348
4518,2.259,2.51026
4519,2.2595,2.50945
4520,2.26,2.50784
4521,2.2605,2.50945
4522,2.261,2.53121
4523,2.2615,2.52557
4524,2.262,2.52476
4525,2.2625,2.53121
4526,2.263,2.51912
4527,2.2635,2.53846
4528,2.264,2.53604
4529,2.2645,2.55055
4530,2.265,2.5441
4531,2.2655,2.54571
4532,2.266,2.54813
4533,2.2665,2.53604
4534,2.267,2.52718
4535,2.2675,2.52315
4536,2.268,2.53443
4537,2.2685,2.53766
4538,2.269,2.5296
4539,2.2695,2.52718
4540,2.27,2.5167
4541,2.2705,2.51267
4542,2.271,2.52637
4543,2.2715,2.52718
4544,2.272,2.52073
4545,2.2725,2.52154
4546,2.273,2.52073
4547,2.2735,2.51832
4548,2.274,2.52718
4549,2.2745,2.54249
4550,2.275,2.5578
4551,2.2755,2.56183
4552,2.276,2.57553
4553,2.2765,2.58278
4554,2.277,2.60696
4555,2.2775,2.6263
4556,2.278,2.65209
4557,2.2785,2.68432
4558,2.279,2.69802
4559,2.2795,2.72623
4560,2.28,2.75121
4561,2.2805,2.75846
4562,2.281,2.78103
4563,2.2815,2.78264
4564,2.282,2.80198
4565,2.2825,2.81729
4566,2.283,2.84549
4567,2.2835,2.87531
4568,2.284,2.9156
4569,2.2845,2.96557
4570,2.285,2.98007
4571,2.2855,3.01473
4572,2.286,3.0252
4573,2.2865,3.05099
4574,2.287,3.06952
4575,2.2875,3.09289
4576,2.288,3.11304
4577,2.2885,3.11868
4578,2.289,3.12835
4579,2.2895,3.11788
4580,2.29,3.11385
4581,2.2905,3.10095
4582,2.291,3.10579
4583,2.2915,3.11062
4584,2.292,3.11546
4585,2.2925,3.09531
4586,2.293,3.0663
4587,2.2935,3.04293
4588,2.294,3.01231
4589,2.2945,2.97363
4590,2.295,2.94864
4591,2.2955,2.91238
4592,2.296,2.86161
4593,2.2965,2.81245
4594,2.297,2.7907
4595,2.2975,2.77619
4596,2.298,2.77136
4597,2.2985,2.73429
4598,2.299,2.73106
4599,2.2995,2.67465
4600,2.3,2.65289
4601,2.3005,2.62066
4602,2.301,2.60857
4603,2.3015,2.60051
4604,2.302,2.58037
4605,2.3025,2.5707
4606,2.303,2.53846
4607,2.3035,2.49897
4608,2.304,2.47963
4609,2.3045,2.44337
4610,2.305,2.38615
4611,2.3055,2.32491
4612,2.306,2.32491
4613,2.3065,2.32894
4614,2.307,2.3241
4615,2.3075,2.34344
4616,2.308,2.3507
4617,2.3085,2.3789
4618,2.309,2.38132
4619,2.3095,2.40549
4620,2.31,2.41275
4621,2.3105,2.4611
4622,2.311,2.49253
4623,2.3115,2.50703
4624,2.312,2.5433
4625,2.3125,2.56103
4626,2.313,2.58278
4627,2.3135,2.60696
4628,2.314,2.62388
4629,2.3145,2.64806
4630,2.315,2.65773
4631,2.3155,2.68835
4632,2.316,2.69158
4633,2.3165,2.68593
4634,2.317,2.69641
4635,2.3175,2.70286
4636,2.318,2.68755
4637,2.3185,2.6948
4638,2.319,2.6811
4639,2.3195,2.68352
4640,2.32,2.68029
4641,2.3205,2.6811
4642,2.321,2.66176
4643,2.3215,2.6537
4644,2.322,2.63355
4645,2.3225,2.62388
4646,2.323,2.6126
4647,2.3235,2.61099
4648,2.324,2.60857
4649,2.3245,2.58601
4650,2.325,2.59568
4651,2.3255,2.60374
4652,2.326,2.58681
4653,2.3265,2.58278
4654,2.327,2.58681
